gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
Celf2,1515.754964550766,0.15279252650639077,0.12832242661576634,0.032025431920632064,0.14747038943049587
Ddb2,161.41498533328425,0.019319581157288487,0.10513575429724584,0.735987722023411,0.8809243963431987
Sf3a1,3762.4937027413016,0.06926553031068204,0.07003555469857671,0.18852132969416457,0.43548842343880795
Clgn,3728.0190738882093,-0.03087204896708988,0.061262435899869204,0.5144328312044302,0.7446116475865697
Vrk3,493.61342956844254,-0.0619341768367743,0.09282265830513196,0.2991639108146059,0.5617386852648633
Smg9,722.7432022552771,-0.078098426172925,0.08446415477157687,0.182849808366345,0.4298366296672973
Paxip1,1330.9800351643844,0.05337953255657429,0.09067888745516571,0.36465663007556093,0.6237149685089899
Rmnd5a,3223.0276109408874,0.02069405587699969,0.04760010642477204,0.5893857820014925,0.7953446674932236
Mov10,127.77244843046128,-0.7410386776418659,0.3960164201369261,1.3867714906380633e-4,0.0029250430174109013
Rhoc,360.9838947102141,-0.0866757220597833,0.19250500965195644,0.12077781513335037,0.33575741972751294
Ppard,788.1705721920251,-0.20552970021344838,0.11339261442947045,0.0049908056309466995,0.04162271073933747
Def6,204.77466947018723,-0.1801709833221708,0.20406362231285385,0.023753186128499276,0.12130669433285825
Peg3,20758.845850843394,-0.22104664959211626,0.12272520816071639,0.0038118949928055636,0.03419877823844059
Zim1,1432.0792060701397,0.014242668483965609,0.10439095373980765,0.8033651942933844,0.9143569148325535
Lmf1,1496.6119383631446,0.18343431184569414,0.06776995800631205,0.001117301552590592,0.013818193298002924
Ciao3,645.7207336537397,0.0708107213182874,0.08097514659221398,0.21598596284851945,0.4693922177784161
Dbf4,232.23275431288812,0.0437369595545407,0.09148857109961507,0.45501373583907023,0.7033252897585663
Daxx,771.9049596887487,-0.04970984428633347,0.07460751350504846,0.3592114296007026,0.6187293321045098
Cd320,272.2621817164412,-0.1288990083761374,0.11376087747033355,0.055443075998529365,0.20788391225639383
Ipo4,5991.2973290826585,-0.05972262958911358,0.07412855467216489,0.27108511818482545,0.5320774255603005
Tm9sf1,1142.4602657746907,-0.030610938251399558,0.054198611775029625,0.47533691831008373,0.7187077453987968
Irf9,319.79140640492693,-0.010328445881654517,0.09068558309243976,0.8572813538523072,0.9388328339929516
Gmpr2,696.6330885926102,-0.12689254720657853,0.10288717951759453,0.05314003929903117,0.20234281424589365
Mdp1,935.503519768662,-0.009622218646558977,0.06313035478258468,0.8425557170793135,0.933432902553134
Dhrs1,2957.722067780824,-0.02624916343479773,0.04239876722320919,0.44271656367334367,0.6929008279475777
Ncan,4777.9126641398,-0.09514827580328382,0.07251811923563097,0.08304000132024891,0.26735147314762836
Tmem161a,1994.910858008891,0.029370894030934267,0.06196221188048861,0.5385872844554522,0.7614275415955768
Armc6,3201.342474836357,0.02842693115483506,0.059630658620685666,0.5399906053483507,0.7621868083741246
Borcs8,563.2670004698775,-0.05414891773633094,0.0693031335024629,0.2969578364552891,0.5601725313102989
Slc25a42,672.245935228346,0.061861314910342656,0.08274526854781576,0.28153441327389556,0.5438201196029239
Snx9,544.6316152129712,0.0448070349317748,0.07826526959742147,0.41931009511763906,0.6740266501959276
Ranbp3,1797.2731953754228,-0.060396829524541014,0.06560718960783674,0.22834750300651308,0.4837118730927305
Ndufa11,2544.898849210725,-0.025223646658215092,0.060286109568151974,0.5898452033148041,0.7955592691822231
Nr2f6,539.4364122205268,-0.17032947239095986,0.11245080965864708,0.015796158304457176,0.09125192882609127
Use1,695.0721476467419,-0.05449191722543886,0.08149793428543262,0.3374435514763921,0.5998888248067827
Ocel1,674.6553699489926,0.004661314017696701,0.06451448927811425,0.9244908641951732,0.9702078275862278
Dyrk1b,1466.6045684073013,-0.045270286534619904,0.09107465786751094,0.43948391210597665,0.6913503704303843
Braf,2180.432119438922,-0.10253712600331912,0.10116878261620044,0.10656640358489494,0.3110913570360242
