gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
Celf2,1515.754964550766,0.2710012935707076,0.15498539045805784,0.01639957283871603,0.04391365390061676
Ddb2,161.41498533328425,0.03903990715900412,0.13684280344692523,0.6894053316421542,0.7908451178215735
Sf3a1,3762.4937027413016,0.36196593544538497,0.0833487135462689,1.844970874353898e-6,1.4700097820369543e-5
Clgn,3728.0190738882093,0.11835510470533028,0.07149846300914334,0.06058357299024162,0.12737130092060014
Vrk3,493.61342956844254,0.19088798314471717,0.12371583666732189,0.04456183704403927,0.09985677800772708
Smg9,722.7432022552771,-0.32464104783426706,0.10878595364174659,4.075185526271711e-4,0.001810899542302126
Paxip1,1330.9800351643844,-0.19315269620814,0.12211907275493325,0.04051458479620922,0.09232636290523873
Rmnd5a,3223.0276109408874,-0.14980742625695864,0.05514781071722364,0.0031973953825677926,0.010931311774207624
Mov10,127.77244843046128,-0.3845387550480897,0.30149883480552636,0.02018244974523703,0.052261386580161814
Rhoc,360.9838947102141,-1.3176804084545546,0.5069892038280825,8.56103604708186e-5,4.551352698660093e-4
Ppard,788.1705721920251,-0.7752891542606889,0.12438498068004054,1.1957455880750357e-11,2.23607883807134e-10
Def6,204.77466947018723,-0.3327079571046205,0.24912805737449395,0.024570148204088323,0.06146528951623883
Peg3,20758.845850843394,-0.6027373084348229,0.1331732836592824,2.1302716596721293e-7,2.053261839111212e-6
Zim1,1432.0792060701397,-0.39232037020911426,0.19378312325943534,0.003971455641288336,0.013193201345574359
Lmf1,1496.6119383631446,0.24232919069753098,0.07262910205931641,1.9244949650948354e-4,9.361929702442738e-4
Ciao3,645.7207336537397,0.042246251230657374,0.0874467734063183,0.5664048829220625,0.6922289262658959
Dbf4,232.23275431288812,-0.43995848400554977,0.13509013296624414,8.595634482137983e-5,4.565958808001584e-4
Daxx,771.9049596887487,-0.08064893078598014,0.08475700810111073,0.2623583176195753,0.3982757732213033
Cd320,272.2621817164412,-0.32835798837257035,0.1501876049459399,0.003978590340023643,0.013209777845932946
Ipo4,5991.2973290826585,-0.0919863137746803,0.0828953508133644,0.1935984691123563,0.31556781031176456
Tm9sf1,1142.4602657746907,0.20705235815639295,0.06521199687242377,4.3964785809353876e-4,0.0019375965352401469
Irf9,319.79140640492693,-0.3911263249184021,0.14611921678551223,7.110814668052424e-4,0.0029641629469059137
Gmpr2,696.6330885926102,-0.29424028546909015,0.1283975980838865,0.0037635779391797463,0.012608037273542592
Mdp1,935.503519768662,0.11814510383239302,0.07683434827091486,0.07673285272375253,0.15431759671039733
Dhrs1,2957.722067780824,0.025447951299886234,0.04597795564644271,0.5592235187211972,0.6866542368030012
Ncan,4777.9126641398,0.15274887509099078,0.07905670498532134,0.025389666356129797,0.06310530875197878
Tmem161a,1994.910858008891,0.04428066327033992,0.06927667707959921,0.47311890590453426,0.611641357007853
Armc6,3201.342474836357,0.33932297277323525,0.07431964721684226,7.279655855304542e-7,6.32375182127231e-6
Borcs8,563.2670004698775,-0.023603050380043247,0.07475449817315796,0.7188705704882452,0.8135092041593206
Slc25a42,672.245935228346,-0.09252538178649336,0.09541589105791828,0.2378029615116779,0.3694358531846195
Snx9,544.6316152129712,0.3564227049775067,0.10746342839357213,1.120065460829334e-4,5.772789266316207e-4
Ranbp3,1797.2731953754228,2.3586581125470947e-5,0.06843302640110528,0.9996924381714881,0.9998421040928167
Ndufa11,2544.898849210725,-0.07491834672127697,0.06906409841152134,0.22292434754041035,0.35186854343961743
